Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
281776,COTRIMOXAZOLE BERNO 960MG TAB 100S,1,782.0,11/26/20 21:22,"950 Jackson St, Boston, MA 02215"
281777,ITRACONAZOLE 100MG TAB BERNO,1,6164.0,11/14/20 23:05,"578 Sunset St, San Francisco, CA 94016"
281778,CEFADROXIL BERNO 500MG CAP,1,1707.0,11/21/20 18:49,"136 13th St, Los Angeles, CA 90001"
281779,USB-C Charging Cable,1,11.95,11/20/20 10:45,"62 6th St, Atlanta, GA 30301"
281780,VEGETA HERBAL ANGGUR SACH,1,17158.0,11/19/20 08:22,"255 Cedar St, San Francisco, CA 94016"
281781,PROPYLTHIOURACIL DEXA 100MG TAB,1,649.0,11/16/20 11:27,"60 Jefferson St, Seattle, WA 98101"
281782,CAPTOPRIL IF 25MG TAB,1,2197.0,11/11/20 09:23,"538 Adams St, San Francisco, CA 94016"
281783,ASAM MEFENAMAT BERNO 500MG,1,423.0,11/25/20 15:54,"991 4th St, Los Angeles, CA 90001"
281784,Metformin 500 mg 10 Tablet,1,2000.0,11/20/20 17:08,"3 Church St, Atlanta, GA 30301"
281785,COTRIMOXAZOLE BERNO 960MG TAB 100S,1,782.0,11/16/20 21:57,"446 Park St, Boston, MA 02215"
281786,COTRIMOXAZOLE BERNO 960MG TAB 100S,1,782.0,11/27/20 10:00,"134 Spruce St, San Francisco, CA 94016"
281787,USB-C Charging Cable,1,11.95,11/13/20 11:00,"124 Lakeview St, Atlanta, GA 30301"
281788,SIMVASTATIN DEXA 10MG TAB,1,1151.0,11/05/20 13:38,"843 Johnson St, Boston, MA 02215"
281789,PONSTAN 500MG TAB,1,3356.0,11/04/20 18:24,"965 Cedar St, Portland, OR 97035"
281790,USB-C Charging Cable,1,11.95,11/04/20 19:03,"52 South St, Atlanta, GA 30301"
281791,Biosan 275 mg 6 Tablet,1,100000.0,11/07/20 14:18,"79 Cherry St, Los Angeles, CA 90001"
281792,Ranitidine 150 mg 10 Tablet,1,1800.0,11/28/20 11:10,"208 14th St, Boston, MA 02215"
281793,PROPYLTHIOURACIL DEXA 100MG TAB,1,649.0,11/18/20 10:43,"122 9th St, Los Angeles, CA 90001"
281794,USB-C Charging Cable,1,11.95,11/24/20 15:09,"432 10th St, Boston, MA 02215"
281795,PONSTAN 500MG TAB,1,3356.0,11/25/20 02:11,"106 Cedar St, Boston, MA 02215"
281795,THERMOLYTE MAXIMUS 30S,1,54384.0,11/25/20 02:11,"106 Cedar St, Boston, MA 02215"
281796,CERETON CAP,1,6744.0,11/07/20 17:38,"379 Main St, Atlanta, GA 30301"
281797,Nitrokaf Retard 2.5 mg 10 Kapsul,1,28000.0,11/29/20 12:23,"839 Hill St, San Francisco, CA 94016"
281798,CERETON CAP,1,6744.0,11/06/20 21:35,"228 Center St, Seattle, WA 98101"
281799,CAPTOPRIL IF 25MG TAB,1,2197.0,11/10/20 23:42,"768 12th St, San Francisco, CA 94016"
281800,PROPYLTHIOURACIL DEXA 100MG TAB,1,649.0,11/06/20 19:34,"795 Lincoln St, Portland, OR 97035"
281801,ASAM MEFENAMAT BERNO 500MG,1,423.0,11/01/20 07:26,"405 Main St, New York City, NY 10001"
281802,CEFADROXIL BERNO 500MG CAP,1,1707.0,11/07/20 22:26,"894 10th St, Seattle, WA 98101"
281803,Paracetamol 500 mg 10 Kaplet,1,1500.0,11/21/20 22:02,"358 Washington St, Dallas, TX 75001"
281804,TENACE 10MG,1,5971.0,11/14/20 19:26,"938 Lakeview St, Los Angeles, CA 90001"
281805,Tremenza Sirup 60 ml,1,22000.0,11/02/20 22:57,"799 Meadow St, Atlanta, GA 30301"
281806,USB-C Charging Cable,1,11.95,11/09/20 01:27,"231 1st St, Los Angeles, CA 90001"
281807,SIMVASTATIN DEXA 10MG TAB,1,1151.0,11/16/20 23:44,"163 1st St, San Francisco, CA 94016"
281808,CEFIXIME DEXA 100MG CAP 50S,1,149.99,11/25/20 05:32,"485 Spruce St, Seattle, WA 98101"
281809,CERETON CAP,1,6744.0,11/16/20 17:31,"897 West St, San Francisco, CA 94016"
281810,Nitrokaf Retard 2.5 mg 10 Kapsul,1,28000.0,11/13/20 08:13,"294 Maple St, New York City, NY 10001"
281811,USB-C Charging Cable,1,11.95,11/08/20 11:20,"796 Washington St, Los Angeles, CA 90001"
281812,USB-C Charging Cable,1,11.95,11/17/20 19:19,"309 Cedar St, Austin, TX 73301"
281813,CEFIXIME DEXA 100MG CAP 50S,1,149.99,11/16/20 15:38,"172 13th St, New York City, NY 10001"
281814,SIMVASTATIN DEXA 10MG TAB,1,1151.0,11/17/20 21:11,"938 Spruce St, Seattle, WA 98101"
281815,USB-C Charging Cable,1,11.95,11/25/20 09:08,"312 Elm St, San Francisco, CA 94016"
281816,ITRACONAZOLE 100MG TAB BERNO,1,6164.0,11/19/20 07:41,"895 Ridge St, San Francisco, CA 94016"
281817,ITRACONAZOLE 100MG TAB BERNO,1,6164.0,11/14/20 10:21,"312 Johnson St, Dallas, TX 75001"
281818,ORALIT KIMIA FARMA 200 MG SACHET,1,1000.0,11/16/20 13:29,"296 Church St, Seattle, WA 98101"
281819,USB-C Charging Cable,1,11.95,11/09/20 06:47,"728 North St, New York City, NY 10001"
281820,PROPYLTHIOURACIL DEXA 100MG TAB,1,649.0,11/22/20 14:21,"220 Willow St, San Francisco, CA 94016"
281821,CEFADROXIL BERNO 500MG CAP,1,1707.0,11/03/20 10:18,"740 Elm St, San Francisco, CA 94016"
281822,PONSTAN 500MG TAB,1,3356.0,11/09/20 17:02,"27 Lake St, Dallas, TX 75001"
281823,USB-C Charging Cable,1,11.95,11/22/20 19:23,"331 Jackson St, Los Angeles, CA 90001"
281824,CAPTOPRIL IF 25MG TAB,1,2197.0,11/03/20 14:56,"768 Cherry St, New York City, NY 10001"
281825,TRENTAL 400MG TAB,1,17055.0,11/11/20 10:33,"779 Madison St, Los Angeles, CA 90001"
281826,CEFIXIME DEXA 100MG CAP 50S,1,149.99,11/25/20 22:08,"854 Madison St, Seattle, WA 98101"
281827,ITRACONAZOLE 100MG TAB BERNO,1,6164.0,11/20/20 10:52,"925 4th St, Boston, MA 02215"
281828,USB-C Charging Cable,1,11.95,11/14/20 20:27,"865 Meadow St, Los Angeles, CA 90001"
281829,SIMVASTATIN DEXA 10MG TAB,1,1151.0,11/23/20 13:04,"606 Dogwood St, San Francisco, CA 94016"
281830,IBUPROFEN 400MG TAB,1,594.0,11/04/20 12:39,"365 Adams St, Boston, MA 02215"
281831,Amoxicillin 500 Mg Kapsul Hexpharm,1,500.0,11/21/20 07:03,"803 14th St, San Francisco, CA 94016"
281832,PROPANOLOL DEXA 10MG TAB,1,117.0,11/17/20 23:58,"908 Hickory St, San Francisco, CA 94016"
281833,DIABEMED CAP 24S,1,39972.0,11/17/20 11:12,"175 Walnut St, San Francisco, CA 94016"
281834,USB-C Charging Cable,1,11.95,11/22/20 11:20,"344 12th St, Atlanta, GA 30301"
281835,Amoxicillin 500 Mg Kapsul Hexpharm,1,500.0,11/10/20 21:01,"893 Cherry St, San Francisco, CA 94016"
281836,Nitrokaf Retard 2.5 mg 10 Kapsul,1,28000.0,11/29/20 18:25,"72 Main St, Atlanta, GA 30301"
281837,USB-C Charging Cable,1,11.95,11/16/20 21:25,"772 Walnut St, Atlanta, GA 30301"
281838,Amoxicillin 500 Mg Kapsul Hexpharm,1,500.0,11/10/20 13:11,"817 Hickory St, New York City, NY 10001"
281839,CERETON CAP,1,6744.0,11/22/20 13:34,"210 Cherry St, San Francisco, CA 94016"
281840,USB-C Charging Cable,2,11.95,11/13/20 22:44,"728 North St, San Francisco, CA 94016"
281841,Ranitidine 150 mg 10 Tablet,1,1800.0,11/15/20 13:05,"93 Sunset St, San Francisco, CA 94016"
281842,Tremenza Sirup 60 ml,1,22000.0,11/11/20 16:58,"376 Chestnut St, San Francisco, CA 94016"
281843,ASAM MEFENAMAT BERNO 500MG,1,423.0,11/12/20 04:12,"607 Lakeview St, Seattle, WA 98101"
281844,CEFADROXIL BERNO 500MG CAP,1,1707.0,11/18/20 18:09,"824 2nd St, Seattle, WA 98101"
281845,CERETON CAP,1,6744.0,11/30/20 12:35,"498 Johnson St, Portland, ME 04101"
281846,ZINE 10MG FC TAB 30S,1,5710.0,11/19/20 22:29,"660 Jefferson St, San Francisco, CA 94016"
281847,Biosan 275 mg 6 Tablet,1,100000.0,11/22/20 11:41,"498 Lincoln St, San Francisco, CA 94016"
281848,IBUPROFEN 400MG TAB,1,594.0,11/03/20 22:32,"195 North St, San Francisco, CA 94016"
281849,ASAM MEFENAMAT BERNO 500MG,1,423.0,11/25/20 13:13,"728 10th St, San Francisco, CA 94016"
281850,Metformin 500 mg 10 Tablet,1,2000.0,11/05/20 20:10,"380 Cedar St, Seattle, WA 98101"
281851,Paracetamol 500 mg 10 Kaplet,1,1500.0,11/08/20 17:42,"924 West St, New York City, NY 10001"
281852,PONSTAN 500MG TAB,1,3356.0,11/08/20 15:21,"557 Chestnut St, New York City, NY 10001"
281853,ZINE 10MG FC TAB 30S,1,5710.0,11/24/20 21:13,"559 River St, Dallas, TX 75001"
281854,PONSTAN 500MG TAB,1,3356.0,11/06/20 23:57,"523 1st St, Los Angeles, CA 90001"
281855,KOMIX G-FORM JERUK NIPIS 30S,1,1400.0,11/12/20 10:26,"154 North St, Seattle, WA 98101"
281856,USB-C Charging Cable,2,11.95,11/25/20 10:29,"783 Madison St, San Francisco, CA 94016"
281857,TENACE 10MG,1,5971.0,11/05/20 17:48,"95 7th St, Portland, OR 97035"
281858,LISINOPRIL 10MG TAB NOVELL,1,780.0,11/05/20 08:32,"119 Cedar St, Los Angeles, CA 90001"
281859,CAPTOPRIL IF 25MG TAB,1,2197.0,11/02/20 19:23,"142 Dogwood St, Atlanta, GA 30301"
281860,PONSTAN 500MG TAB,1,3356.0,11/04/20 13:03,"819 Hill St, Dallas, TX 75001"
281861,IBUPROFEN 400MG TAB,1,594.0,11/19/20 22:30,"491 Lakeview St, San Francisco, CA 94016"
281862,CEFIXIME DEXA 100MG CAP 50S,1,149.99,11/01/20 11:43,"14 Highland St, Austin, TX 73301"
281863,TRENTAL 400MG TAB,1,17055.0,11/07/20 14:31,"379 Cedar St, San Francisco, CA 94016"
281864,IBUPROFEN 400MG TAB,1,594.0,11/07/20 17:30,"304 Church St, Atlanta, GA 30301"
281865,PROPYLTHIOURACIL DEXA 100MG TAB,1,649.0,11/01/20 04:50,"920 Chestnut St, Los Angeles, CA 90001"
281866,USB-C Charging Cable,1,11.95,11/12/20 00:25,"256 North St, Los Angeles, CA 90001"
281867,USB-C Charging Cable,1,11.95,11/21/20 19:20,"33 7th St, New York City, NY 10001"
281868,ITRACONAZOLE 100MG TAB BERNO,1,6164.0,11/15/20 23:11,"937 Adams St, Dallas, TX 75001"
281869,PROPANOLOL DEXA 10MG TAB,1,117.0,11/29/20 14:41,"486 Washington St, San Francisco, CA 94016"
281870,SIMVASTATIN DEXA 10MG TAB,1,1151.0,11/14/20 15:53,"664 Elm St, San Francisco, CA 94016"
281871,PROPANOLOL DEXA 10MG TAB,1,117.0,11/30/20 20:30,"507 Church St, Los Angeles, CA 90001"
281872,Amoxicillin 500 Mg Kapsul Hexpharm,1,500.0,11/21/20 20:08,"65 Hill St, Austin, TX 73301"
281873,USB-C Charging Cable,1,11.95,11/09/20 07:11,"264 Walnut St, Portland, ME 04101"
